"SQGDP9 Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2011:Q1","2011:Q2","2011:Q3","2011:Q4","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2013:Q1","2013:Q2","2013:Q3","2013:Q4"
"02000","Alaska","13","          Durable goods manufacturing",165.7,160.4,158.7,167.5,183.8,196.8,202.1,197.1,212.0,198.9,192.2,194.2
"02000","Alaska","25","          Nondurable goods manufacturing",961.5,914.4,821.0,800.4,865.4,768.7,720.7,798.3,986.1,1095.3,1279.4,1238.4
"02000","Alaska","34","      Wholesale trade",1197.1,1157.5,1177.3,1196.8,1177.4,1166.3,1161.5,1151.9,1210.0,1208.7,1219.4,1239.7
"02000","Alaska","35","      Retail trade",2094.7,2078.2,2053.9,2072.2,2039.2,2012.3,2045.6,2058.3,2060.9,2042.6,2047.2,2044.3
"02000","Alaska","36","      Transportation and warehousing",5514.3,5220.9,5013.3,5144.0,5337.2,5480.5,5514.1,5400.2,5309.1,5114.0,5251.2,5155.7
"02000","Alaska","45","      Information",1139.3,1200.0,1137.9,1119.0,1215.3,1149.2,1176.3,1149.7,1247.5,1246.4,1297.2,1283.5
"02000","Alaska","51","      Finance and insurance",1134.7,1194.4,1195.3,1174.4,1217.2,1136.4,1187.6,1133.6,1126.4,1096.7,1119.4,1136.8
"02000","Alaska","56","      Real estate and rental and leasing",4550.9,4666.1,4694.3,4763.4,4718.0,4702.7,4712.0,4648.3,4726.9,4709.8,4760.2,4767.2
"02000","Alaska","60","      Professional, scientific, and technical services",1998.6,2067.7,2111.2,2126.6,2067.2,2132.1,2125.3,2062.5,2105.0,2065.3,2116.0,2125.7
"02000","Alaska","64","      Management of companies and enterprises",343.9,314.8,348.5,346.8,352.5,362.1,347.7,371.8,351.0,362.2,368.8,363.2
"02000","Alaska","65","      Administrative and support and waste management and remediation services",1039.2,1059.2,1051.8,1064.0,1060.1,1077.1,1073.9,1062.9,1069.6,1043.5,1066.3,1068.6
"02000","Alaska","69","      Educational services",183.2,184.4,175.4,181.6,181.9,183.2,182.7,178.2,185.6,180.4,182.8,179.6
"02000","Alaska","70","      Health care and social assistance",3092.6,3181.6,3231.7,3247.2,3278.8,3277.3,3329.2,3333.9,3379.4,3413.7,3428.9,3436.1
"02000","Alaska","76","      Arts, entertainment, and recreation",239.8,254.8,254.8,266.1,264.3,263.4,266.7,261.7,286.0,287.3,286.3,284.4
"02000","Alaska","79","      Accommodation and food services",1256.0,1280.6,1280.2,1311.9,1290.0,1305.8,1292.8,1331.2,1323.7,1305.4,1296.3,1311.2
"02000","Alaska","82","      Other services (except government and government enterprises)",756.8,763.7,759.8,773.4,778.1,779.1,784.4,777.0,787.9,786.4,783.2,783.7
"02000","Alaska","83","  Government and government enterprises",9787.6,9944.1,9993.3,10254.3,10253.5,10245.1,10351.9,10126.1,9919.8,9747.2,9853.5,9723.4
"02000","Alaska","84","    Federal civilian",2047.0,2050.3,2047.2,2058.7,2051.6,2031.0,2016.2,2008.2,1954.3,1913.7,1904.8,1873.3
"02000","Alaska","85","    Military",2369.3,2413.7,2421.7,2441.0,2436.0,2445.0,2465.8,2428.9,2350.1,2313.5,2300.1,2249.8
"02000","Alaska","86","    State and local",5370.0,5479.0,5523.4,5754.8,5765.7,5768.9,5869.8,5689.4,5615.6,5520.4,5646.6,5597.4
"04000","Arizona","1","All industry total",260639.9,261620.0,262487.7,267828.8,267784.9,268817.2,267627.0,268043.4,269143.5,268989.0,270037.1,271700.2
"04000","Arizona","2","  Private industries",223085.7,224247.4,224546.8,229866.2,230261.2,230897.8,229808.8,230385.0,231655.5,231460.6,232824.0,234763.5
"04000","Arizona","3","      Agriculture, forestry, fishing and hunting",2419.5,2392.5,2431.8,2684.8,1866.0,1908.8,1957.3,1883.4,2037.0,2332.0,2390.4,2389.5
"04000","Arizona","6","      Mining, quarrying, and oil and gas extraction",7623.8,6846.7,6843.1,6955.1,6912.5,6786.7,6048.2,5985.5,6144.0,6063.1,6320.1,6782.3
